symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
FBF,Fab Form Industries Ltd,EQUITY,CAD,"Manufacturing, Construction, Materials",0.375,1.27,0.0,8677.5789,"Richard N. Fearn, MBA",0.5511,90.4762,30.3005,"Fab-Form Industries Ltd. engages in the design, development, and commercialization of sustainable foundations for the building industry. It offers products under the Fastfoot, Fast-Pad, Fast-Tube, Zont, and ICF Monopour System brands. The company was founded in 1986 and is headquartered in Delta, Canada.",0.072,1986.0,Building Products,9.4396,0.0,14.86,3.8043,TSX-V,1.0700
FBGO,Franklin Brandywine Global Sustainable Income Optimiser Active ETF,EQUITY,CAD,,18.75,20.5,0.017,624.0526,0,0.0,0.0,0.0,FBGO is an actively managed fund-of-funds that provides broad exposure to corporate and government bonds of any maturity or credit quality from around the world.,0.0,0.0,Investment Trusts Or Mutual Funds,9.4,0.0,0.0,0.0,TSX,18.8500
FBT,First Trust NYSE Arca Biotechnology ETF,EQUITY,CAD,,22.27,30.12,0.0977,1064.2632,0,0.0,0.0,0.0,FBT tracks an equal-weighted index of US biotechnology stocks.,0.0,0.0,Investment Trusts Or Mutual Funds,1.3596,0.0,0.0,0.0,TSX,22.6800
FBTC,Fidelity Advantage Bitcoin ETF - Series L,EQUITY,CAD,,14.39,24.97,0.0,10531.8421,0,0.0,0.0,0.0,Fidelity Advantage Bitcoin ETF aims to invest in bitcoin,0.0,0.0,Investment Trusts Or Mutual Funds,31.521,0.0,0.0,0.0,TSX,16.7600
FC,Firm Capital Mortgage Investment Corporation,EQUITY,CAD,Finance,13.58,15.8268,0.0666,46801.4737,Eli Dadouch,252.3556,7.0668,91.7684,"Firm Capital Mortgage Investment Corp. is a non-bank lender, which engages in investing in a short-term residential and commercial real estate mortgage loans and real estate related debt. It operates through the following geographical segments: Greater Toronto Area; Non-GTA Ontario; Quebec; Alberta; Saskatchewan; British Columbia, and the United States. Its products and services include mortgage banking loans, real estate investments, special situation investments, and alternative credit. The company was founded on July 13, 1999 and is headquartered in Toronto, Canada.",0.9501,1999.0,Finance Or Rental Or Leasing,442.2502,0.0,14.55,641.7122,TSX,14.0400
FCCB,Fidelity Systematic Canadian Bond Index ETF Ser L,EQUITY,CAD,,23.7,25.57,0.0185,4448.1579,0,0.0,0.0,0.0,"FCCB tracks a proprietary index of Canadian government and corporate investment-grade bonds, tilting towards securities with strong risk-adjusted return potential.",0.0,0.0,Investment Trusts Or Mutual Funds,75.872,0.0,0.0,0.0,TSX,23.7100
FCCD,Fidelity Canadian High Dividend Index ETF,EQUITY,CAD,,25.7,31.3,0.0288,4578.3684,0,0.0,0.0,0.0,"Fidelity Canadian High Dividend Index ETF seeks to replicate, to the  extent reasonably possible and before fees and expenses, the  performance of the Fidelity Canada Canadian High Dividend Index.  This Fidelity ETF invests primarily in dividend-paying equity  securities of Canadian companies.",0.0,0.0,Investment Trusts Or Mutual Funds,162.448,0.0,0.0,0.0,TSX,31.2400
FCCL,Fidelity Canadian Low Volatility Index ETF,EQUITY,CAD,,27.95,32.91,0.0236,481.3684,0,0.0,0.0,0.0," Seeks to replicate, to the  extent reasonably possible and before fees and expenses, the  performance of the Fidelity Canada Canadian Low Volatility Index.  This Fidelity ETF invests primarily in equity securities of large and  mid-capitalization Canadian companies with lower volatility than the  broader Canadian equity market.",0.0,0.0,Investment Trusts Or Mutual Funds,18.117,0.0,0.0,0.0,TSX,32.8600
FCCM,Fidelity Canadian Momentum Index ETF Ser L,EQUITY,CAD,,8.82,10.39,0.0149,2014.7368,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada Canadian Momentum Index (the Index).",0.0,0.0,Investment Trusts Or Mutual Funds,9.153,0.0,0.0,0.0,TSX,10.1700
FCCQ,Fidelity Canadian High Quality Index ETF,EQUITY,CAD,,28.27,33.14,0.0192,1302.1053,0,0.0,0.0,0.0,"Seeks to replicate, to the  extent reasonably possible and before fees and expenses, the  performance of the Fidelity Canada Canadian High Quality Index.  This Fidelity ETF invests primarily in equity securities of large and  mid-capitalization Canadian companies with a higher quality profile  than the broader Canadian equity market.",0.0,0.0,Investment Trusts Or Mutual Funds,27.2935,0.0,0.0,0.0,TSX,32.2400
FCCV,Fidelity Canadian Value Index ETF Ser L,EQUITY,CAD,,10.79,14.34,0.0154,21096.2105,0,0.0,0.0,0.0,"seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada Canadian Value Index. This Fidelity ETF invests primarily in equity securities of large and mid-capitalization Canadian companies that have attractive valuations.",0.0,0.0,Investment Trusts Or Mutual Funds,74.97,0.0,0.0,0.0,TSX,14.2800
FCGB,Fidelity Global Core Plus Bond ETF Ser L,EQUITY,CAD,,23.85,25.55,0.022,20551.6316,0,0.0,0.0,0.0,"Fidelity Global Core Plus Bond ETF (Fund) aims to provide a steady flow of income with the potential for capital gains. It invests primarily in a mix of fixed-income securities of issuers from around the world. The Fund can invest in these securities either directly, or indirectly through investments in underlying investment funds.",0.0,0.0,Investment Trusts Or Mutual Funds,678.068,0.0,0.0,0.0,TSX,23.9600
FCGI,Fidelity Global Monthly High Income ETF  Ser L,EQUITY,CAD,,11.92,13.27,0.0273,698.9474,0,0.0,0.0,0.0,Fidelity Global Monthly High Income ETF aims to achieve a steady flow of income with the potential for capital gains by using an asset allocation approach. It invests primarily in underlying funds. These underlying funds generally invest in global equity securities and fixed income securities.,0.0,0.0,Investment Trusts Or Mutual Funds,15.3,0.0,0.0,0.0,TSX,12.7700
FCHH,Fidelity Systematic U.S. High Yield Bnd Curr Neutral ETF Ser L,EQUITY,CAD,,23.63,25.87,0.0522,186.3158,0,0.0,0.0,0.0,Fidelity Systematic U.S. High Yield Bond Currency Neutral ETF aims to achieve a high level of income with the potential for capital gains. It seeks a similar return to Fidelity Systematic U.S. High Yield Bond ETF (the underlying Fidelity ETF) by investing substantially all of its assets in units of the underlying Fidelity ETF.,0.0,0.0,Investment Trusts Or Mutual Funds,3.5445,0.0,0.0,0.0,TSX,23.6300
FCHY,Fidelity Systematic U.S. High Yield Bond ETF Ser L,EQUITY,CAD,,23.44,25.7,0.0514,388.4211,0,0.0,0.0,0.0,"In order to achieve its investment objective, Fidelity Systematic U.S. High Yield Bond ETF invests primarily in fixed  income securities rated BB or B by S&P, Ba or B by Moodys, comparably rated by another nationally recognized  credit rating agency, or, if unrated, considered by the Sub-advisor to be of comparable quality",0.0,0.0,Investment Trusts Or Mutual Funds,15.236,0.0,0.0,0.0,TSX,23.6200
FCID,Fidelity International High Dividend Index ETF,EQUITY,CAD,,22.5,25.1,0.0343,2365.5789,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada International High  Dividend Index (the Index). It invests primarily in dividend-paying equity securities of foreign companies that have their principal business activities or  interests outside of Canada or the U.S.",0.0,0.0,Investment Trusts Or Mutual Funds,77.214,0.0,0.0,0.0,TSX,23.2500
FCIG,Fidelity Global Investment Grade Bond ETF - Series L,EQUITY,CAD,,24.09,25.86,0.0218,5227.7895,0,0.0,0.0,0.0,"Fidelity Global Investment-Grade Bond ETF (Fund) seeks to provide a steady flow of income with the potential for capital  gains. The ETF invests primarily in a mix of fixed income securities of issuers from around the world, with an emphasis on investment grade fixed income.",0.0,0.0,Investment Trusts Or Mutual Funds,60.225,0.0,0.0,0.0,TSX,24.0900
FCII,Franklin ClearBridge Sustainable Global Infrastructure Inco Active ETF,EQUITY,CAD,,19.85,22.68,0.009,508.4211,0,0.0,0.0,0.0,FCII is an actively managed fund-of-fund that invests in income-producing global stocks in the infrastructure business with positive ESG qualities.,0.0,0.0,Investment Trusts Or Mutual Funds,8.864,0.0,0.0,0.0,TSX,22.6600
FCIL,Fidelity International Low Volatility Index ETF,EQUITY,CAD,,24.95,28.13,0.0276,402.5263,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada International Low  Volatility Index (the Index).",0.0,0.0,Investment Trusts Or Mutual Funds,10.004,0.0,0.0,0.0,TSX,25.3500
FCIM,Fidelity International Momentum Index ETF Ser L,EQUITY,CAD,,8.61,10.95,0.0323,2154.7895,0,0.0,0.0,0.0,FCIM tracks an index of large- and midcap stocks outside of North America exhibiting positive price momentum.,0.0,0.0,Investment Trusts Or Mutual Funds,7.92,0.0,0.0,0.0,TSX,8.8000
FCIQ,Fidelity International High Quality Index ETF,EQUITY,CAD,,31.07,40.44,0.0186,16944.6842,0,0.0,0.0,0.0,"Fidelity International High Quality Index ETF seeks to replicate to the extent reasonably possible and before fees and expenses, the performance of Fidelity International High Quality Index ETF",0.0,0.0,Investment Trusts Or Mutual Funds,473.25,0.0,0.0,0.0,TSX,31.5500
FCIV,Fidelity International Value Index ETF Ser L,EQUITY,CAD,,25.65,30.8,0.0321,6527.4211,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada International Value  Index (the Index).",0.0,0.0,Investment Trusts Or Mutual Funds,76.908,0.0,0.0,0.0,TSX,26.5200
FCLH,Fidelity U.S. Low Volatility Currency Neutral Index ETF,EQUITY,CAD,,33.49,40.64,0.0134,263.9474,0,0.0,0.0,0.0,"Fidelity U.S. Low Volatility Currency Neutral Index ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada U.S. Low Volatility Currency Neutral Index.",0.0,0.0,Investment Trusts Or Mutual Funds,9.12,0.0,0.0,0.0,TSX,37.4900
FCMH,Fidelity U.S. Momentum Currency Neutral Index ETF Ser L,EQUITY,CAD,,9.96,12.41,0.0079,461.1579,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada U.S. Momentum Currency Neutral Index.",0.0,0.0,Investment Trusts Or Mutual Funds,1.53,0.0,0.0,0.0,TSX,10.2000
FCMI,Fidelity Canadian Monthly High Income ETF Ser L,EQUITY,CAD,,12.08,13.2,0.0277,225.8421,0,0.0,0.0,0.0,Fidelity Canadian Monthly High Income ETF aims to achieve a steady flow of income with the potential for capital gains by using an asset allocation approach.,0.0,0.0,Investment Trusts Or Mutual Funds,5.192,0.0,0.0,0.0,TSX,12.9800
FCMO,Fidelity U.S. Momentum Index ETF Ser L,EQUITY,CAD,,9.2,11.66,0.0076,3134.8947,0,0.0,0.0,0.0,"Fidelity U.S. Momentum Index ETF (Fund) seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada U.S. Momentum Index (Index).",0.0,0.0,Investment Trusts Or Mutual Funds,14.595,0.0,0.0,0.0,TSX,9.7300
FCNS,Fidelity All-in-One Conservative ETF,EQUITY,CAD,,9.71,10.07,0.0,20466.65,0,0.0,0.0,0.0,0,0.0,0.0,Investment Trusts Or Mutual Funds,0.0,0.0,0.0,0.0,AEQUITAS NEO EXCHANGE,9.6900
FCO,Fabled Silver Gold Corp. (Class A),EQUITY,CAD,,0.065,0.13,0.0,814211.7368,Peter Jude Hawley,0.0,86.2019,0.0,"Fabled Silver Gold Corp. is a mineral exploration company. Its primary business interest is in the Muskwa and ChurchKey copper properties located in Northern British Columbia. The company was founded on December 15, 2014 and is headquartered in Vancouver, Canada.",-0.0283,2014.0,Other Metals Or Minerals,15.4057,2.0,0.0,7.9231,TSX-V,0.1100
FCQH,Fidelity U.S. High Quality Currency Neutral Index ETF,EQUITY,CAD,,37.88,48.3,0.0098,2165.8421,0,0.0,0.0,0.0,"Fidelity U.S. High Quality Currency Neutral Index ETF seeks to  replicate, to the extent reasonably possible and before fees and  expenses, the performance of the Fidelity Canada U.S. High Quality  Currency Neutral Index",0.0,0.0,Investment Trusts Or Mutual Funds,28.756,0.0,0.0,0.0,TSX,41.3300
FCR.UN,First Capital Real Estate Investment Trust,EQUITY,CAD,,16.29,19.19,0.0234,589248.8421,"Adam E. Paul, CPA",4425.52,18453.9823,62.2527,"First Capital Real Estate Investment Trust operates as a real estate investment trust. It develops, owns and operates mixed-use urban real estate in Canada. The company was founded on October 16, 2019 and is headquartered in Toronto, Canada.",2.0966,1993.0,Real Estate Investment Trusts,4054.7006,341.0,8.81,10109.074,TSX,18.4700
FCRH,Fidelity U.S. Div. for Rising Rates Currency Ntrl Index ETF,EQUITY,CAD,,28.72,33.81,0.0191,743.7895,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada U.S. Dividend for  Rising Rates Currency Neutral Index (the Index).",0.0,0.0,Investment Trusts Or Mutual Funds,13.887,0.0,0.0,0.0,TSX,31.2200
FCSB,Fidelity Canadian Short Term Corporate Bond ETF Ser L,EQUITY,CAD,,24.87,25.95,0.0149,7080.8947,0,0.0,0.0,0.0,"Fidelity Canadian Short Term Corporate Bond ETF aims to provide a  steady  flow  of  income.  It  invests  primarily  in  Canadian  fixed  income  securities,  usually  with  an  average  term  to  maturity  of  five  years  or  less.",0.0,0.0,Investment Trusts Or Mutual Funds,175.3335,0.0,0.0,0.0,TSX,24.8700
FCSI,Franklin ClearBridge Sustainable International Growth Active ETF,EQUITY,CAD,,16.46,21.23,0.0039,42.3684,0,0.0,0.0,0.0,Franklin ClearBridge Sustainable International Growth Active ETF seeks to provide long-term capital appreciation through exposure to international equity securities by investing primarily in units of Franklin ClearBridge International Growth Fund (or its successor fund) and/or equity securities.,0.0,0.0,Investment Trusts Or Mutual Funds,5.016,0.0,0.0,0.0,TSX,17.5000
FCSW,Fidelity Sustainable World ETF,EQUITY,CAD,,31.93,37.43,0.015,10338.75,0,0.0,0.0,0.0,"aims to achieve long-term capital growth by investing primarily in equity securities of companies located anywhere in the world. It seeks to identify companies that are believed to have favourable environmental, social and governance (ESG) characteristics, leveraging a quantitative multi-factor model.",0.0,0.0,Investment Trusts Or Mutual Funds,134.234,0.0,0.0,0.0,AEQUITAS NEO EXCHANGE,32.5700
FCU,Fission Uranium Corp,EQUITY,CAD,"Mining, Materials",0.45,1.25,0.0,2173376.9474,Ross E. McElroy,7.5789,-26.3566,0.0,"Fission Uranium Corp. engages in the exploration and development of uranium properties. The firm's projects include Patterson Lake South, which is located in Canada's Athabasca Basin and is host to the Triple R deposit. The company was founded by Devinder Randhawa on February 13, 2013 and is headquartered in Kelowna, Canada.",-0.0163,2013.0,Other Metals Or Minerals,635.8483,11.0,0.0,392.1823,TSX,0.9600
FCUD,Fidelity U Shares High Dividend Index ETF,EQUITY,CAD,,25.71,30.95,0.0232,3348.3684,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada U.S. High Dividend  Index (the Index). It invests primarily in dividend-paying equity securities of U.S. companies.",0.0,0.0,Investment Trusts Or Mutual Funds,134.865,0.0,0.0,0.0,TSX,30.0000
FCUH,Fidelity U.S. High Dividend Currency Neutral Index ETF,EQUITY,CAD,,25.64,30.31,0.0236,1474.1053,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent reasonably possible and before fees and expenses, the performance of the Fidelity Canada U.S. High Dividend  Currency Neutral Index (the Index). The ETF normally holds securities of Fidelity U.S. High Dividend Index ETF (the underlying ETF).",0.0,0.0,Investment Trusts Or Mutual Funds,35.136,0.0,0.0,0.0,TSX,29.3700
