symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
YXM.B,CI First Asset Morningstar US Momentum Index ETF Unhedged,ETF,CAD,ETFs,22.25,29.9,0.0072,453.0,Paul Sandhu,0.0,0.0,0.0,"The Fund has been designed to replicate, to the extent possible, the performance of the Morningstar US Target Momentum IndexTM (the Index)",0.0,2009.0,Investment Trusts Or Mutual Funds,32.5251,0.0,0.0,0.0,TSX,26.6600
ZBAL,BMO Balanced ETF - CAD,ETF,CAD,ETFs,34.53,37.68,0.0253,5476.8947,0,0.0,0.0,0.0,The BMO Balanced ETF is designed to provide moderate long-term capital appreciation and income by investing in global equity and fixed income ETFs.,0.0,0.0,Investment Trusts Or Mutual Funds,121.5894,0.0,0.0,0.0,TSX,34.7700
ZBK,BMO Equal Weight US Banks Index ETF,ETF,CAD,ETFs,30.43,39.43,0.0205,21063.8947,0,0.0,0.0,0.0,"BMO Equal Weight US Banks Index ETF has been designed to replicate, to the extent possible, the performance of the Solactive Equal Weight US Bank Index, net of expenses. The Fund invests in and holds the Constituent Securities of the Index in the same proportion as they are reflected in the Index",0.0,0.0,Investment Trusts Or Mutual Funds,858.1344,0.0,0.0,0.0,TSX,33.1700
ZCB,BMO Corporate Bond Index ETF CAD,ETF,CAD,ETFs,48.11,52.21,0.0333,1708.7895,0,0.0,0.0,0.0,"BMO Corporate Bond Index ETF has been designed to replicate, to the extent possible, the performance of  the FTSE Canada All Corporate Bond Index, net of expenses. The Fund invests in a variety of debt securities  with a term to maturity greater than one year",0.0,0.0,Investment Trusts Or Mutual Funds,128.2132,0.0,0.0,0.0,TSX,48.1100
ZCH,BMO China Equity Index ETF,ETF,CAD,ETFs,14.94,35.66,0.0,19796.2105,0,0.0,0.0,0.0,"BMO MSCI China ESG Leaders Index ETF seeks to replicate, to the extent possible, the performance of an ESG-focused broad Chinese equity markets index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,87.4609,0.0,0.0,0.0,TSX,14.9800
ZCM,BMO Mid Corporate Bond Index ETF,ETF,CAD,ETFs,15.72,17.26,0.0351,24490.4211,0,0.0,0.0,0.0,"BMO Mid Corporate Bond Index ETF has been designed to replicate, to the extent possible, the performance of the FTSE Canada Mid Term Corporate Bond IndexTM, net of expenses. The Fund invests in a variety of debt securities primarily with a term to maturity between five and ten years.",0.0,0.0,Investment Trusts Or Mutual Funds,886.0499,0.0,0.0,0.0,TSX,15.7200
ZCN,BMO SP TSX CAPPED COMP IDX ETF,ETF,CAD,ETFs,24.98,29.31,0.027,99276.3684,0,0.0,0.0,0.0,"The BMO S&P/TSX Capped Composite Index ETF has been designed to replicate, to the extent possible, the  performance of the S&P/TSX Capped Composite Index (Index), net of expenses. The ETF invests in and holds  the Constituent Securities of the Index in the same proportion as they are reflected in the Index",0.0,0.0,Investment Trusts Or Mutual Funds,7599.5151,0.0,0.0,0.0,TSX,28.9000
ZCS,BMO Short Corporat,ETF,CAD,ETFs,13.645,14.46,0.0308,43569.6316,0,0.0,0.0,0.0,"BMO Short Corporate Bond Index ETF seeks to replicate, to the extent possible, the performance of a shortterm corporate bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,1632.035,0.0,0.0,0.0,TSX,13.6500
ZCS.L,BMO Short Corporate Bond Index ETF Accum,ETF,CAD,ETFs,21.95,22.72,0.0,1130.0,0,0.0,0.0,0.0,"BMO Short Corporate Bond Index ETF seeks to replicate, to the extent possible, the performance of a shortterm corporate bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,53.802,0.0,0.0,0.0,TSX,21.9500
ZDH,BMO International Dividend Hedged To CAD ETF,ETF,CAD,ETFs,20.47,23.2,0.0395,2035.4737,0,0.0,0.0,0.0,BMO International Dividend ETF seeks to provide exposure to the performance of a yield weighted portfolio of high dividend paying equities of international companies. The selected companies will have the potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,104.2933,0.0,0.0,0.0,TSX,21.3200
ZDI,BMO International Dividend ETF,ETF,CAD,ETFs,18.48,21.29,0.0409,9411.2632,0,0.0,0.0,0.0,BMO International Dividend ETF seeks to provide exposure to the performance of a yield weighted portfolio of high dividend paying equities of international companies. The selected companies will have the potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,415.1692,0.0,0.0,0.0,TSX,19.0700
ZDJ,BMO Dow Jones Industrial Average Hedged to CAD Index ETF,ETF,CAD,ETFs,51.49,59.04,0.0159,11773.1579,0,0.0,0.0,0.0,"he BMO Dow Jones Industrial Average Hedged to CAD Index ETF has been designed to replicate, to the extent possible, the performance of the Dow Jones Industrial Average (CAD hedged), net of expenses. The Fund invests in and holds the Constituent Securities of the Index in the same proportion as they are reflected in the Index",0.0,0.0,Investment Trusts Or Mutual Funds,298.036,0.0,0.0,0.0,TSX,52.9000
ZDM,BMO MSCI EAFE Hedged to CAD Index ETF,ETF,CAD,ETFs,22.34,26.17,0.0264,12658.8421,0,0.0,0.0,0.0,"The BMO MSCI EAFE Hedged to CAD Index ETF has been designed to replicate, to the extent possible, the performance of the MSCI EAFE 100% Hedged to CAD Dollars Index, net of expenses. The Fund invests in developed markets equity, excluding Canada and the U.S. The Manager may use a sampling methodology in selecting investments for the fund.",0.0,0.0,Investment Trusts Or Mutual Funds,622.0608,0.0,0.0,0.0,TSX,23.0900
ZDV,BMO Canadian Dividend ETF,ETF,CAD,ETFs,17.69,21.56,0.0363,134187.4737,0,0.0,0.0,0.0,"BMO Canadian Dividend ETF has been designed to provide exposure to a yield weighted portfolio of Canadian dividend paying stocks. The Fund utilizes a rules based methodology that considers the three year dividend growth rate, yield, and payout ratio to invest in Canadian equities. Securities will also be subject to a liquidity screen process",0.0,0.0,Investment Trusts Or Mutual Funds,877.458,0.0,0.0,0.0,TSX,21.4800
ZDY,BMO US Dividend ETF CAD,ETF,CAD,ETFs,31.72,37.93,0.0262,5484.2105,0,0.0,0.0,0.0,BMO US Dividend ETF seeks to provide exposure to a yield weighted portfolio of U.S. dividend paying stocks. The selected companies will have the potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,464.7234,0.0,0.0,0.0,TSX,34.8900
ZEB,BMO Equal Weight Banks Index ETF,ETF,CAD,ETFs,33.03,43.0,0.0312,792507.6842,0,0.0,0.0,0.0,"BMO Equal Weight Banks Index ETF has been designed to replicate, to the extent possible, the performance of the Solactive Equal Weight Canada Banks Index , net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,2805.6184,0.0,0.0,0.0,TSX,40.4000
ZEF,BMO Emerging Markets Bond Hedged to CAD Index ETF,ETF,CAD,ETFs,12.93,15.6,0.0473,3391.0,0,0.0,0.0,0.0,"The BMO Emerging Markets Bond Hedged to CAD Index ETF has been designed to replicate, to the extent possible, the performance of the Barclays Emerging Markets Tradable External Debt (EMTED) GDP Weighted Capped Index CAD Hedged, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,478.6886,0.0,0.0,0.0,TSX,12.9900
ZEO,BMO Equal Weight Oil & Gas Index ETF,ETF,CAD,ETFs,35.59,60.62,0.0259,77007.0526,0,0.0,0.0,0.0,"BMO Equal Weight Oil & Gas Index ETF seeks to replicate, to the extent possible, the performance of an  equal-weight Canadian large-cap oil and gas companies index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,267.5919,0.0,0.0,0.0,TSX,58.6000
ZEQ,BMO MSCI Europe High Quality Hedged to CAD Index ETF,ETF,CAD,ETFs,25.27,30.6,0.0206,20271.3158,0,0.0,0.0,0.0,"BMO MSCI Europe High Quality Hedged to CAD Index ETF seeks to replicate, to the extent possible, the  performance of the MSCI Europe Quality 100% Hedged to CAD Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,463.2027,0.0,0.0,0.0,TSX,26.1800
ZFH,BMO Floating Rate High Yield E,ETF,CAD,ETFs,13.7,14.77,0.0476,6393.1579,0,0.0,0.0,0.0,BMO Floating Rate High Yield ETF seeks to provide exposure to a diversified portfolio of  debt securities of high yield bond issuers while aiming to mitigate the effects of interest rate fluctuations.,0.0,0.0,Investment Trusts Or Mutual Funds,114.7684,0.0,0.0,0.0,TSX,13.8800
ZFL,BMO Long Federal Bond Index ETF,ETF,CAD,ETFs,16.01,18.41,0.0322,16043.2632,0,0.0,0.0,0.0,"The ETF seeks to replicate, to the extent possible, the performance of a long-term federal bond index, net of expenses. Currently, the ETF seeks to replicate the performance of the FTSE Canada Long Term Federal Bond Index (the Index).",0.0,0.0,Investment Trusts Or Mutual Funds,2322.7468,0.0,0.0,0.0,TSX,16.0100
ZFM,BMO Mid Federal Bond Index ETF,ETF,CAD,ETFs,15.62,16.9,0.0214,2140.6316,0,0.0,0.0,0.0,"BMO Mid Federal Bond Index ETF seeks to replicate, to the extent possible, the performance of a mid-term  federal bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,269.9301,0.0,0.0,0.0,TSX,15.7200
ZFS,BMO Short Federal Bond Index ETF,ETF,CAD,ETFs,13.84,14.42,0.0191,1246.8421,0,0.0,0.0,0.0,"BMO Short Federal Bond Index ETF seeks to replicate, to the extent possible, the performance of a shortterm federal bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,348.7486,0.0,0.0,0.0,TSX,13.8500
ZFS.L,BMO Short Fed Bond I - Accumulating,ETF,CAD,ETFs,20.88,21.4,0.0,166.4211,0,0.0,0.0,0.0,"BMO Short Federal Bond Index ETF seeks to replicate, to the extent possible, the performance of a shortterm federal bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,30.2615,0.0,0.0,0.0,TSX,20.8800
ZGD,BMO Equal Weight Global Gold Index ETF,ETF,CAD,ETFs,60.64,87.65,0.0031,1905.7368,0,0.0,0.0,0.0,"BMO Equal Weight Global Gold Index ETF seeks to replicate, to the extent possible, the performance of an  equal-weight diversified global gold mining companies index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,65.3303,0.0,0.0,0.0,TSX,85.1300
ZGI,BMO Global Infrastructure Index ETF,ETF,CAD,ETFs,36.19,44.94,0.0301,3782.6842,0,0.0,0.0,0.0,"BMO Global Infrastructure Index ETF seeks to replicate, to the extent possible, the performance of an index that is comprised of North American listed securities of global infrastructure companies, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,419.9991,0.0,0.0,0.0,TSX,43.7900
ZGQ,BMO MSCI All Country World High Quality Index ETF,ETF,CAD,ETFs,44.46,54.97,0.0105,8338.3158,0,0.0,0.0,0.0,"BMO MSCI All Country World High Quality Index ETF seeks to replicate, to the extent possible, the  performance of an index of equities across developed market and emerging market countries, net of expenses. BMO  MSCI All Country World High Quality Index ETF seeks to replicate the performance of the MSCI ACWI Quality  Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,346.6569,0.0,0.0,0.0,TSX,45.5600
ZGRO,BMO Growth ETF,ETF,CAD,ETFs,35.84,40.15,0.024,6256.3158,0,0.0,0.0,0.0,The BMO Growth ETF is designed to provide long-term capital appreciation by investing in global equity and fixed income ETFs. The ETF will rebalance quarterly to strategic index asset allocation weights.,0.0,0.0,Investment Trusts Or Mutual Funds,144.8803,0.0,0.0,0.0,TSX,36.6600
ZHP,BMO US Preferred Share Hedged to CAD Index ETF,ETF,CAD,ETFs,22.44,25.3,0.0585,2104.5263,0,0.0,0.0,0.0,"BMO US Preferred Share Index ETF has been designed to replicate, to the extent, the performance of the Solactive US Preferred Share Select Index (NTR), net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,25.8643,0.0,0.0,0.0,TSX,22.6200
ZHY,BMO High Yield US Corporate Bond Hedged to CAD Index ETF,ETF,CAD,ETFs,12.11,13.37,0.0594,16668.4737,0,0.0,0.0,0.0,"BMO High Yield US Corporate Bond Hedged to CAD Index ETF seeks to replicate, to the extent possible,  the performance of a broad United States high yield corporate bond market index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,630.057,0.0,0.0,0.0,TSX,12.1100
ZID,BMO India Equity Index ETF,ETF,CAD,ETFs,32.43,42.78,0.0135,1538.6842,0,0.0,0.0,0.0,"BMO India Equity Index ETF seeks to replicate, to the extent possible, the performance of a broad Indian equity markets index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,96.8206,0.0,0.0,0.0,TSX,37.3900
ZIN,BMO Equal Weight Industrials Index ETF,ETF,CAD,ETFs,32.25,38.86,0.0198,903.9474,0,0.0,0.0,0.0,"BMO Equal Weight Industrials Index ETF seeks to replicate, to the extent possible, the performance of an  equal-weight diversified Canadian industrial companies index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,42.5236,0.0,0.0,0.0,TSX,32.9100
ZJG,BMO Junior Gold Index,ETF,CAD,ETFs,57.51,79.8,0.0029,2280.1579,0,0.0,0.0,0.0,"BMO Junior Gold Index ETF seeks to replicate, to the extent possible, the performance of a junior gold  companies index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,93.3152,0.0,0.0,0.0,TSX,78.4300
ZJK,BMO High Yield US Corporate Bond Index ETF,ETF,CAD,ETFs,17.86,19.7,0.0603,5042.9474,0,0.0,0.0,0.0,"BMO ESG High Yield US Corporate Bond Index ETF seeks to replicate,the performance of an ESG-focused US high yield corporate bond index,net of expenses. Currently,BMO ESG High Yield US Corporate Bond Index ETF seeks to replicate the performance of the Bloomberg Barclays MSCI US High Yield Liquid Corporate Sustainability SRI Index.",0.0,0.0,Investment Trusts Or Mutual Funds,682.8416,0.0,0.0,0.0,TSX,17.9200
ZLB,BMO Low Volatility Canadian Equity ETF,ETF,CAD,ETFs,35.76,41.83,0.0233,67687.7895,0,0.0,0.0,0.0,BMO Low Volatility Canadian Equity ETF seeks to provide exposure to the performance of a  portfolio of Canadian equities that have lower sensitivity to market movements with the  potential for long-term capital appreciation,0.0,0.0,Investment Trusts Or Mutual Funds,2957.15,0.0,0.0,0.0,TSX,41.6500
ZLC,BMO Long Corporate Bond Index ETF,ETF,CAD,ETFs,16.72,19.26,0.0465,10844.0,0,0.0,0.0,0.0,"BMO Long Corporate Bond Index ETF seeks to replicate, to the extent possible, the performance of a longterm corporate bond index, net of expenses",0.0,0.0,Investment Trusts Or Mutual Funds,259.1837,0.0,0.0,0.0,TSX,16.7700
ZLD,BMO Low Volatility International Equity Hedged to CAD ETF,ETF,CAD,ETFs,23.03,26.41,0.0253,4811.5263,0,0.0,0.0,0.0,BMO Low Volatility International Equity ETF seeks to provide exposure to the performance of  a portfolio of international stocks that have lower sensitivity to market movements with the  potential for long-term capital appreciation,0.0,0.0,Investment Trusts Or Mutual Funds,31.3419,0.0,0.0,0.0,TSX,23.6900
ZLE,BMO Low Volatility Emerging Markets Equity ETF,ETF,CAD,ETFs,17.47,21.17,0.0247,1293.9474,0,0.0,0.0,0.0,BMO Low Volatility Emerging Markets Equity ETF seeks to provide exposure to the  performance of a portfolio of emerging market stocks that have lower sensitivity to market  movements with the potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,95.0069,0.0,0.0,0.0,TSX,17.4700
ZLH,BMO Low Volatility US Equity Hedged to CAD ETF,ETF,CAD,ETFs,28.35,33.2,0.0189,1780.8421,0,0.0,0.0,0.0,This funds objective is to provide a return that is similar to the return of one or more exchange traded funds that invest primarily in U.S. equities.,0.0,0.0,Investment Trusts Or Mutual Funds,82.2187,0.0,0.0,0.0,TSX,32.3300
ZLI,BMO Low Volatility International Equity ETF,ETF,CAD,ETFs,22.15,26.51,0.0285,2313.7895,0,0.0,0.0,0.0,BMO Low Volatility International Equity ETF seeks to provide exposure to the performance of  a portfolio of international stocks that have lower sensitivity to market movements with the  potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,471.1825,0.0,0.0,0.0,TSX,22.7600
ZLU,BMO Low Volatility US Equity ETF CAD,ETF,CAD,ETFs,38.79,46.65,0.018,7374.2105,0,0.0,0.0,0.0,BMO Low Volatility US Equity ETF seeks to provide exposure to the performance of a portfolio of U.S. stocks that have lower sensitivity to market movements with the potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,1643.756,0.0,0.0,0.0,TSX,45.0900
ZMI,BMO Monthly Income ETF,ETF,CAD,ETFs,16.21,17.38,0.041,5765.8421,0,0.0,0.0,0.0,"BMO Monthly Income ETF seeks to provide monthly cash distributions, with the potential for  modest long-term capital appreciation, generally by investing in BMO ETFs that provide  exposure to a diversified portfolio of income-bearing investments, including common equities,  preferred shares, fixed income securities and trust units.",0.0,0.0,Investment Trusts Or Mutual Funds,114.9454,0.0,0.0,0.0,TSX,16.3600
ZMT,BMO Equal Weight Global Base Metals Hedged to CAD Index ETF,ETF,CAD,ETFs,49.32,66.55,0.0242,2041.5789,0,0.0,0.0,0.0,"BMO Equal Weight Global Base Metals Hedged to CAD Index ETF seeks to replicate, to the extent possible, the performance of an equal-weight global base metals companies index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,60.0672,0.0,0.0,0.0,TSX,63.5000
ZMU,BMO Mid-Term US IG Corporate Bond Hedged to CAD Index ETF,ETF,CAD,ETFs,13.96,15.75,0.0384,4295.3684,0,0.0,0.0,0.0,"BMO Mid-Term US IG Corporate Bond Index ETF seeks to replicate, to the extent possible, the performance of a mid-term U.S. investment grade corporate bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,1917.1641,0.0,0.0,0.0,TSX,14.0800
ZPH,BMO US Put Write Hedged to CAD ETF,ETF,CAD,ETFs,14.64,17.24,0.0819,5434.4211,0,0.0,0.0,0.0,BMO US Put Write Hedged to CAD ETF seeks to provide exposure to the performance of a portfolio of put options on U.S. large capitalization equity securities to generate income.,0.0,0.0,Investment Trusts Or Mutual Funds,23.456,0.0,0.0,0.0,TSX,14.6600
ZPL,BMO Long Provincial Bond Index ETF,ETF,CAD,ETFs,14.67,17.03,0.0368,9024.4737,0,0.0,0.0,0.0,"BMO Long Provincial Bond Index ETF seeks to replicate, to the extent possible, the performance of a longterm provincial bond index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,162.7974,0.0,0.0,0.0,TSX,14.6700
ZPR,BMO Laddered Preferred Share Index ETF,ETF,CAD,ETFs,10.81,11.8,0.0495,269933.1579,0,0.0,0.0,0.0,"BMO Laddered Preferred Share Index ETF seeks to replicate, to the extent possible, the performance of a  Canadian preferred shares index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,2246.1835,0.0,0.0,0.0,TSX,10.9050
ZPS,BMO Short Provincial Bond Index ETF,ETF,CAD,ETFs,12.6,13.29,0.0305,4077.5789,0,0.0,0.0,0.0,"ZPS tracks a market-value-weighted index of investment-grade, Canadian provincial bonds with less than five years remaining to maturity.",0.0,0.0,Investment Trusts Or Mutual Funds,481.5518,0.0,0.0,0.0,TSX,12.6000
ZPS.L,BMO Asset Management Inc. - Accum,ETF,CAD,ETFs,21.23,21.86,0.0,60.2105,0,0.0,0.0,0.0,"ZPS.L tracks a market-value-weighted index of investment-grade, Canadian provincial bonds with less than five years remaining to maturity. This fund is an accumulating unit, it will not pay cash distributions and will instead provide an annual reinvested and consolidated distribution.",0.0,0.0,Investment Trusts Or Mutual Funds,11.6765,0.0,0.0,0.0,TSX,21.3300
ZPW,BMO US Put Write ETF,ETF,CAD,ETFs,14.12,16.2,0.0807,6116.0,0,0.0,0.0,0.0,BMO US Put Write ETF seeks to provide exposure to the performance of a portfolio of put options on U.S. large capitalization equity securities to generate income.,0.0,0.0,Investment Trusts Or Mutual Funds,63.7659,0.0,0.0,0.0,TSX,14.1200
ZQQ,BMO Nsq100 Eqty Hg,ETF,CAD,ETFs,91.45,121.57,0.0017,133238.4737,0,0.0,0.0,0.0,"BMO Nasdaq 100 Equity Hedged to CAD Index ETF seeks to replicate, to the extent possible, the  performance of a NASDAQ listed companies index, net of expenses. Currently, BMO Nasdaq 100 Equity Hedged to CAD Index ETF seeks to replicate the performance of the NASDAQ-100 Index Hedged to CAD.",0.0,0.0,Investment Trusts Or Mutual Funds,1402.2065,0.0,0.0,0.0,TSX,96.1100
ZRE,BMO Equal Weight REITs Index ETF,ETF,CAD,ETFs,23.14,28.42,0.0381,24823.3158,0,0.0,0.0,0.0,"The BMO Equal Weight REITs Index ETF has been designed to replicate, to the extent possible, the performance of the Solactive Equal Weight Canada REIT Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,841.41,0.0,0.0,0.0,TSX,28.3600
ZSB,BMO Short-Term Bond Index ETF - CAD,ETF,CAD,ETFs,48.68,50.96,0.0247,558.7368,0,0.0,0.0,0.0,"BMO Short-Term Bond Index ETF has been designed to replicate, to the extent possible, the performance of the FTSE Canada Short Term Overall Bond Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,90.4704,0.0,0.0,0.0,TSX,48.6800
ZST,BMO Ultra Short-Term Bond ETF,ETF,CAD,ETFs,49.13,50.19,0.0216,7594.8947,0,0.0,0.0,0.0,BMO Ultra Short-Term Bond ETF seeks to provide exposure to a variety of fixed income securities with aremaining effective term to maturity of one year or less.,0.0,0.0,Investment Trusts Or Mutual Funds,673.0706,0.0,0.0,0.0,TSX,49.1400
ZST.L,BMO Ultra Short-Term Bond Fund - Accum,ETF,CAD,ETFs,53.8,53.93,0.0,2085.6316,0,0.0,0.0,0.0,BMO Ultra Short-Term Bond ETF seeks to provide exposure to a variety of fixed income securities with aremaining effective term to maturity of one year or less.,0.0,0.0,Investment Trusts Or Mutual Funds,260.7686,0.0,0.0,0.0,TSX,53.8400
ZSU,BMO Short-Term US IG Corporate Bond Hedged to CAD Index ETF,ETF,CAD,ETFs,13.76,14.77,0.0309,2358.5789,0,0.0,0.0,0.0,"BMO Short-Term US IG Corporate Bond Hedged to CAD Index ETF has been designed to replicate, to the  extent possible, the performance of the Bloomberg Barclays U.S. Investment Grade 1-5 Year Corporate Bond  CAD Hedged Index, net of expenses. The U.S. dollar currency exposure is hedged back to Canadian dollars",0.0,0.0,Investment Trusts Or Mutual Funds,88.4765,0.0,0.0,0.0,TSX,13.7800
ZUB,BMO Equal Weight US Banks Hedged to CAD Index ETF,ETF,CAD,ETFs,31.0,40.73,0.0203,28463.8421,0,0.0,0.0,0.0,"The BMO Equal Weight US Banks Hedged to CAD Index ETF has been designed to replicate, to the extent possible, the performance of the Solactive Equal Weight US Bank Index Canadian Dollar Hedged, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,554.892,0.0,0.0,0.0,TSX,33.5700
ZUD,BMO U.S. Dividend Hedged CAD ETF - Usdiv Hedge Ef,ETF,CAD,ETFs,24.63,28.69,0.0273,3173.1053,0,0.0,0.0,0.0,BMO US Dividend ETF seeks to provide exposure to a yield weighted portfolio of U.S. dividend paying stocks. The selected companies will have the potential for long-term capital appreciation.,0.0,0.0,Investment Trusts Or Mutual Funds,133.3728,0.0,0.0,0.0,TSX,26.4900
ZUH,BMO Equal Weight US Health Care Hdgd to CAD Index ETF,ETF,CAD,ETFs,70.35,88.45,0.0014,3164.9474,0,0.0,0.0,0.0,"BMO Equal Weight US Health Care Hedged to CAD Index ETF seeks to replicate, to the extent possible,  the performance of an equal-weight United States large-cap health care index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,434.4579,0.0,0.0,0.0,TSX,71.6100
ZUP,BMO US Preferred Share Index ETF,ETF,CAD,ETFs,22.98,25.74,0.0569,5022.3684,0,0.0,0.0,0.0,"BMO US Preferred Share Index ETF has been designed to replicate, to the extent, the performance of the Solactive US Preferred Share Select Index (NTR), net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,75.2956,0.0,0.0,0.0,TSX,23.2200
ZUT,BMO Equal Weight Utils Index ETF,ETF,CAD,ETFs,23.67,26.22,0.0328,16684.0526,0,0.0,0.0,0.0,"BMO Equal Weight Utilities Index ETF seeks to replicate, to the extent possible, the performance of an  equal-weight utilities companies index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,500.3385,0.0,0.0,0.0,TSX,25.9400
ZVC,BMO MSCI Canada Value Index ETF,ETF,CAD,ETFs,21.39,26.73,0.0226,2092.8947,0,0.0,0.0,0.0,"BMO MSCI Canada Value Index ETF seeks to replicate, to the extent possible, the performance of a Canadian equity value index, net of expenses. Currently, BMO MSCI Canada Value Index ETF seeks to replicate the performance of the MSCI Canada Enhanced Value Capped Index",0.0,0.0,Investment Trusts Or Mutual Funds,18.9102,0.0,0.0,0.0,TSX,26.6000
ZVU,BMO MSCI USA Value Index ETF,ETF,CAD,ETFs,25.29,29.42,0.0215,1588.5263,0,0.0,0.0,0.0,"BMO MSCI USA Value Index ETF has been designed to replicate to the extent possible, the performance of the MSCI USA Enhanced Value Capped Index, net of expenses.",0.0,0.0,Investment Trusts Or Mutual Funds,97.0659,0.0,0.0,0.0,TSX,26.1500
ZWA,BMO Covered Call Dow Jones Industrial Average Hedged to CAD ETF,ETF,CAD,ETFs,24.24,27.84,0.0484,6377.4737,0,0.0,0.0,0.0,BMO Covered Call Dow Jones Industrial Average Hedged to CAD ETF seeks to provide  exposure to the performance of a portfolio of U.S. stocks to generate income and to provide  long-term capital appreciation while mitigating downside risk through the use of covered call  options,0.0,0.0,Investment Trusts Or Mutual Funds,203.4686,0.0,0.0,0.0,TSX,24.7800
ZWB,BMO Covered Call Canadian Banks ETF,ETF,CAD,ETFs,19.31,23.41,0.0552,212119.4737,0,0.0,0.0,0.0,This fund's objective is to provide a return that is similar to the return of one or more exchange traded funds that invest primarily in Canadian bank equities while  mitigating downside risk,0.0,0.0,Investment Trusts Or Mutual Funds,2773.55,0.0,0.0,0.0,TSX,22.1000
ZWC,BMO Canadian High Dividend Covered Call ETF,ETF,CAD,ETFs,17.3,19.98,0.0622,274176.3158,0,0.0,0.0,0.0,BMO Canadian High Dividend Covered Call ETF seeks to provide exposure to the performance of a portfolio  of dividend paying Canadian companies to generate income and to provide long-term capital appreciation while  mitigating downside risk through the use of covered call options,0.0,0.0,Investment Trusts Or Mutual Funds,1467.1317,0.0,0.0,0.0,TSX,19.7700
ZWE,BMO Europe High Dividend Covered Call Hedged to CAD ETF,ETF,CAD,ETFs,17.29,20.26,0.0665,66948.9474,0,0.0,0.0,0.0,BMO Europe High Dividend Covered Call ETF seeks to provide exposure to the performance of a portfolio of dividend paying European companies to generate income and to provide longterm capital appreciation while mitigating downside risk through the use of covered call options.,0.0,0.0,Investment Trusts Or Mutual Funds,710.7238,0.0,0.0,0.0,TSX,18.5000
ZWH,BMO US High Dividend Covered Call ETF,ETF,CAD,ETFs,20.6,23.9,0.0602,46494.3158,0,0.0,0.0,0.0,This funds objective is to provide a return that is similar to the return of one or more exchange traded funds that invest primarily in dividend paying U.S. companies while mitigating downside risk.,0.0,0.0,Investment Trusts Or Mutual Funds,880.7163,0.0,0.0,0.0,TSX,21.9050
ZWP,BMO Europe High Dividend Covered Call ETF CAD,ETF,CAD,ETFs,14.82,18.21,0.0708,16328.3158,0,0.0,0.0,0.0,BMO Europe High Dividend Covered Call ETF seeks to provide exposure to the performance of a portfolio of dividend paying European companies to generate income and to provide longterm capital appreciation while mitigating downside risk through the use of covered call options.,0.0,0.0,Investment Trusts Or Mutual Funds,845.4499,0.0,0.0,0.0,TSX,15.6800
ZWS,BMO US High Dividend Covered Call Hedged to CAD ETF,ETF,CAD,ETFs,20.0,22.79,0.0604,5845.8421,0,0.0,0.0,0.0,This funds objective is to provide a return that is similar to the return of one or more exchange traded funds that invest primarily in dividend paying U.S. companies while mitigating downside risk.,0.0,0.0,Investment Trusts Or Mutual Funds,147.1919,0.0,0.0,0.0,TSX,20.9300
